id_restaurant,label,food_type,review
4485,denny's,diner,2
4486,dennys restaurant,diner,2
4487,lyon's of san jose,diner,2
4488,lyons of san jose 2 449,diner,2
4489,lyons restaurant,diner,2
4490,shirleys diner,diner,2
4491,denny's,diner,2
4492,denny's,diner,2
4493,lyons restaurant,diner,2.3
4494,the good earth,diner,2.6
4495,denny's,diner,2
4496,denny's,diner,2.8
4497,lyons restaurant,diner,2
4498,dannys diner,diner,2
4499,denny's,diner,2
4500,paul's diner,diner,2
4501,denny's,diner,2.3
4502,babs delta diner,diner,3.2
4503,coco's,diner,2.7
4504,denny's,diner,2
4505,denny's restaurant,diner,2
4506,lyons restaurant,diner,2.3
4507,hubcaps diner,diner,3
4508,johnny angels,diner,3.5
4509,rossmoor diner,diner,2
4510,taxi's,diner,3
4511,california diner,diner,2
4512,blueplate diner,diner,2
4513,center city diner,diner,3
4514,two niner diner,diner,3
4515,valley diner,diner,2
4516,"diner, the",diner,2
4517,chubbies diner,diner,2
4518,valley diner,diner,2
4519,valley diner,diner,2
4520,big joe;s #3,diner,2.8
4521,baji's down the street cafe,diner,2.3
4522,cozy family restaurant,diner,2.3
4523,buttercup kitchen family restaurant,diner,2
4524,casa orinda,dinner,3
4525,magic edge officers club,dinner,3
4526,julie rings heart & soul,dinner,3
4527,donut works,donuts,2
4528,golden pin donuts,donuts,2
4529,hometown donuts,donuts,2
4530,marina village donuts,donuts,2
4531,star donut,donuts,2
4532,great donut,donuts,2
4533,bazian donut,donuts,3.3
4534,chuck's donuts,donuts,1.7
4535,cafe neutron bakery,donuts,2.7
4536,happy donuts,donuts,2
4537,king pin donut shop,donuts,2
4538,king pin donut shop,donuts,2.6
4539,peter piper donuts,donuts,2
4540,christys donuts,donuts,2
4541,royal donut,donuts,2
4542,daily donut,donuts,2
4543,maple leaf donuts,donuts,2
4544,tom's donut shop,donuts,2
4545,donut station,donuts,2
4546,forty-first donut house,donuts,2
4547,lee's donuts,donuts,2
4548,rudy's donut house,donuts,2.8
4549,allstar donuts,donuts,2
4550,allstar donuts,donuts,2
4551,best little donut house in town,donuts,2.7
4552,chick's donut shop,donuts,2.3
4553,king's donuts,donuts,2
4554,donut house,donuts,2
4555,donut wheel,donuts,2.7
4556,manley's donut,donuts,2
4557,jelly donut,donuts,2.3
4558,royal donut,donuts,2
4559,sugar bowl bakery & donuts,donuts,2
4560,doughboy's donuts,donuts,2.3
4561,johnny's donuts,donuts,2
4562,manleys donut,donuts,2
4563,hunt's quality donuts,donuts,2
4564,royal jelly donuts,donuts,2
4565,the donut wheel,donuts,2
4566,the jelly donut,donuts,2
4567,brad's donut kitchen,donuts,2
4568,brads donut kitchen,donuts,2
4569,donut kettle,donuts,2
4570,donuts house,donuts,2
4571,francis donut,donuts,2
4572,francis donut shop,donuts,2
4573,francis donuts,donuts,2
4574,lloyd's donut kitchen,donuts,3
4575,maple leaf donuts,donuts,2
4576,mission valley donuts,donuts,2
4577,niles donut,donuts,2
4578,vasy donut shop,donuts,2.3
4579,o'henry donut,donuts,2
4580,winchells donut house,donuts,2
4581,sunshine donuts,donuts,3
4582,dolphin donut,donuts,2
4583,donut express,donuts,2
4584,donut express,donuts,2
4585,donut factory,donuts,2
4586,edna donut by george,donuts,2.3
4587,fairway park donuts,donuts,2
4588,fashion island doughnuts,donuts,2
4589,garry's donuts,donuts,2
4590,great donut,donuts,2
4591,happy doughnuts,donuts,2
4592,lees donuts 4 & lees donuts,donuts,2
4593,pixie donuts,donuts,2
4594,stanly donuts,donuts,2
4595,sunrise donuts,donuts,2
4596,tommy's master donut,donuts,2
4597,world fare donuts,donuts,2
4598,mrs gs donuts,donuts,2
4599,donut & deli,donuts,2
4600,jessie donut house,donuts,2
4601,sweet donuts,donuts,2
4602,johnny's donuts,donuts,2
4603,best donuts,donuts,2.7
4604,donut wheel,donuts,2.7
4605,springtown donuts,donuts,2
4606,lucky donuts,donuts,2
4607,best donuts,donuts,2
4608,maple leaf donut,donuts,2
4609,sk donuts shop,donuts,2
4610,the donut hole,donuts,2
4611,mr mom donuts,donuts,2
4612,sunrise donut,donuts,2.3
4613,donut depot,donuts,2
4614,menlo donut & ice cream,donuts,2
4615,sams donuts,donuts,2
4616,beth's donut shop,donuts,2
4617,christy's donuts,donuts,2
4618,donut basket,donuts,2
4619,donut basket,donuts,2
4620,lombado's donuts,donuts,3
4621,o'henry donut,donuts,3.2
4622,donut basket,donuts,2
4623,donut den,donuts,2
4624,donuts field,donuts,2
4625,olivari donuts,donuts,2.3
4626,coopers donuts,donuts,2
4627,dees donuts & coffee,donuts,2
4628,donut world,donuts,2
4629,mowry donut,donuts,2
4630,penny donut shop,donuts,2
4631,baughman's donut shop,donuts,2
4632,dick's donuts,donuts,2
4633,donut corner,donuts,2
4634,donuts & thing,donuts,2
4635,donuts 'n' subs,donuts,2
4636,fairway pk donut shop restaurant bakery,donuts,2
4637,golden fluff donuts,donuts,2
4638,grand donuts,donuts,2
4639,great donut,donuts,2
4640,lee's donuts,donuts,2
4641,lees donuts,donuts,2
4642,lees donuts,donuts,2
4643,maly donuts & ice cream & burg,donuts,2
4644,queen donuts,donuts,2
4645,silver yuen donut shop,donuts,2
4646,star donuts,donuts,2
4647,giant donuts & ice cream,donuts,2
4648,donut time,donuts,2
4649,bob's donuts,donuts,2
4650,moms donuts,donuts,2
4651,diablo donuts,donuts,2
4652,donut king,donuts,2
4653,donut king,donuts,2
4654,hacienda donut,donuts,2
4655,heritage donuts,donuts,2
4656,the jelly donut,donuts,2.5
4657,chuck's donuts,donuts,3
4658,chucks donut,donuts,2
4659,fashion island doughnuts,donuts,2
4660,fashion island doughnuts,donuts,2
4661,fashion island doughnuts,donuts,2
4662,nuris donut house,donuts,2
4663,andy's donut stop,donuts,2
4664,donut works,donuts,2
4665,mira vista donut and deli,donuts,2
4666,margies house of donuts,donuts,2
4667,donut king,donuts,2
4668,chuck's donuts,donuts,2
4669,wild bill's donuts,donuts,2.3
4670,bascom donuts,donuts,2
4671,brooks donut,donuts,2
4672,chau's donut,donuts,2
4673,christy's donut,donuts,2
4674,city donuts,donuts,2
4675,daily donuts,donuts,2
4676,daily donuts,donuts,2
4677,dawn donut,donuts,2
4678,denise's donut shop,donuts,2
4679,donut basket,donuts,2
4680,donut basket,donuts,2
4681,donut basket,donuts,2
4682,donut basket,donuts,2
4683,donut basket,donuts,2
4684,donut express,donuts,2
4685,donut king,donuts,2
4686,donut works,donuts,2
4687,dunkin donuts,donuts,2
4688,fresh donut & muffin shop,donuts,2
4689,georges donuts,donuts,2
4690,golden lite donuts,donuts,2
4691,honey o-cream donut,donuts,2
4692,hooz donuts,donuts,2
4693,hooz donuts,donuts,2
4694,jackson donuts,donuts,2
4695,jelly donuts,donuts,2
4696,jim donuts shop,donuts,2
4697,kingberry donut shop,donuts,2
4698,manley donut,donuts,2
4699,manley donut,donuts,2
4700,manley's donut,donuts,2
4701,maple leaf donut shop,donuts,2
4702,maple leaf donuts,donuts,2
4703,maple leaf donuts,donuts,2
4704,o henry donut,donuts,2
4705,queens donut,donuts,2
4706,rolfs sputniks & donuts,donuts,2
4707,rollo's donut,donuts,2
4708,sam's donuts,donuts,2
4709,tasty donuts,donuts,2
4710,tully donuts,donuts,2
4711,winchell's donuts,donuts,2
4712,world donut & ice cream,donuts,2
4713,yum yum donut,donuts,2
4714,donut express,donuts,2
4715,donut works,donuts,2
4716,jimmys donut & pastries,donuts,2
4717,lees donut,donuts,2
4718,lucky donuts,donuts,2
4719,ming's donuts,donuts,2
4720,slikker's donut,donuts,2
4721,sun donuts,donuts,2
4722,sunshine donuts,donuts,2
4723,lees donuts,donuts,2
4724,chez nicole donuts,donuts,2
4725,christine donut,donuts,2
4726,fashion island doughnuts,donuts,2
4727,granmas donuts,donuts,2
4728,hunt's quality donuts,donuts,2
4729,wild bill's donuts,donuts,2.7
4730,dam good donuts,donuts,2
4731,danny boy donut pastrie & deli,donuts,2
4732,ohenry donuts,donuts,2
4733,ohenry donuts,donuts,2
4734,best donuts,donuts,2
4735,digbys donut,donuts,2.7
4736,donut & things,donuts,2
4737,best donuts,donuts,2
4738,donut den,donuts,2
4739,donut den,donuts,2
4740,donuts kettle,donuts,2
4741,king donut,donuts,2
4742,maple leaf donuts,donuts,2
4743,palm donuts,donuts,2.3
4744,stan's donut shop,donuts,3.3
4745,allbright's donuts,donuts,2
4746,cefiross donuts,donuts,3
4747,ferrell's donut house,donuts,2
4748,ferrells donuts,donuts,1.7
4749,donut kettle,donuts,2
4750,donut shop,donuts,2
4751,lawrence donuts,donuts,2
4752,marty's donuts,donuts,2
4753,amy's donut,donuts,2
4754,dee's bakery & donuts,donuts,2
4755,donut delight,donuts,2
4756,happy time donut,donuts,2
4757,sk donut shop,donuts,2
4758,u c donuts & deli,donuts,2
4759,yum yum donut franchise  613,donuts,2
4760,yum yum donut franchise  613b,donuts,2
4761,arthurs donuts,donuts,2
4762,doughboy donuts,donuts,2
4763,royal jelly donuts,donuts,2
4764,the jelly donut,donuts,2
4765,als donuts,donuts,2
4766,als donuts,donuts,2
4767,flaky cream donut shop,donuts,2
4768,winchell's donut house,donuts,2
4769,tonys donut shop,donuts,2
4770,winchell's donut house,donuts,2
4771,alameda golf course-cktl loung,drinks,2
4772,buckhorn lounge,drinks,3
4773,clancy's restaurant & bar,drinks,2
4774,driftwood bar & coffee house,drinks,2.5
4775,exchange bar,drinks,2
4776,fireside lounge,drinks,2
4777,mc grath's irish pub,drinks,2
4778,oryans island city tavern,drinks,2.7
4779,shamrock irish pub,drinks,2
4780,the buckhorn,drinks,2
4781,time out lounge,drinks,2
4782,young's cocktail lounge,drinks,2
4783,sidelines sport bar/brill rstr,drinks,2
4784,hotsy totsy,drinks,2
4785,allstar sports bar & grill,drinks,2
4786,blus club,drinks,2
4787,corner club,drinks,2
4788,lou's bar,drinks,2
4789,new wheel lounge,drinks,2
4790,nineteenth hole,drinks,2
4791,potatoe barge,drinks,2.3
4792,puchs pub,drinks,2
4793,sherry's cocktail lounge,drinks,2
4794,blake's on telegraph,drinks,2.3
4795,castro st bar & grill,drinks,2.7
4796,charle's bar & grill,drinks,2
4797,joe's bar & grill,drinks,2
4798,san jose tied house,drinks,3.3
4799,duffys sports cafe,drinks,2
4800,41 st yard line bar & grill,drinks,2
4801,feedlot,drinks,2.8
4802,skyline bar & grill,drinks,2
4803,carrs drive in,drive in,2
4804,supreme drive inn,drive in,2
4805,mel's drive-in,drive in,2
4806,haute stuff,eclectic,2.5
4807,pee wee muldoons,eclectic,3
4808,catahoula restaurant and saloon,eclectic,2.7
4809,sahari,egyptian,3.4
4810,ethiopia restaurant,ethiopian,3.2
4811,addis ethiopian restaurant,ethiopian,2.5
4812,asmara restaurant,ethiopian,3.3
4813,ethiopian restaurant-rasselas,ethiopian,3
4814,the blue nile,ethiopian,3.3
4815,gojo,ethiopian,2.8
4816,nyala restaurant,ethiopian,3
4817,massawa,ethiopian,3.4
4818,cafe mozart,european,3.6
4819,anton & michel,european,3
4820,crustacean,european,2
4821,hot dog on a stick,fast food,2
4822,kentucky fried chicken,fast food,2
4823,alido's ii fast food restaurant,fast food,2
4824,chinese fast food,fast food,2
4825,dragon's fast food restaurant,fast food,2
4826,russell's fast food,fast food,2
4827,shandy chinese fast food,fast food,3
4828,mr chau's,fast food,2
4829,mr chau's,fast food,2
4830,mcdonald's,fast food,2
4831,taco bell,fast food,2
4832,taco bell,fast food,2
4833,camelot fish & chips,fast food,3.3
4834,3 stars filipino chinese rest,filipino,2
4835,maharlika filipino fast foods,filipino,2.7
4836,maharlika restaurant,filipino,2
4837,ronald's kamayan,filipino,2
4838,goldilocks bake shop,filipino,2.7
4839,solita,filipino,2.3
4840,kenkoy's diner,filipino,2
4841,philippine restaurant,filipino,2
4842,the house of lumpia,filipino,2
4843,filipiniana cuisine,filipino,2
4844,filipino food outlet,filipino,2
4845,ling nam noodle house,filipino,2
4846,barrio fiesta,filipino,2.3
4847,mamon luk,filipino,2
4848,toppings,filipino,2.8
4849,ongpin noodle house and restaurant,filipino,3
4850,filipino buffet,filipino,3
4851,max's of the philippines,filipino,2.7
4852,the stewart house,fine intercontinental,3.6
4853,fondue fred,fondue,2.9
4854,anh hong restaurant,fondue,2.3
4855,la fondue,fondue,4.2
4856,le bouc,french,2.7
4857,chez renee,french,3.1
4858,au-coquelet,french,2.6
4859,le bateau ivre,french,2.8
4860,lescargot,french,3.4
4861,cafe de paris,french,2.8
4862,la belle creole,french,3.3
4863,le chalet restaurant,french,2
4864,le maconnais restaurant,french,3
4865,le maconnais restaurant,french,2
4866,rue de main,french,3.7
4867,le marquis,french,3.2
4868,tourelle cafe & restaurant,french,3.2
4869,cafe marcella,french,4.3
4870,pigalle,french,2.7
4871,la beaus,french,2
4872,le pot au feu,french,3.7
4873,chez maurice restaurant,french,2.8
4874,chanterelle,french,2.8
4875,la boucane,french,3
4876,chef paul's,french,3.5
4877,chez simone,french,2.3
4878,la creme de la creme,french,3.9
4879,nouveau trattoria,french,3.3
4880,le paradis,french,2
4881,la rochelle,french,2.4
4882,j french cooks,french,2.3
4883,adriatic continental and seafood cuisine,french,2
4884,aioli-restaurants,french,2
4885,amelio's,french,2.3
4886,bistro clovis,french,2.5
4887,brasserie tomo,french,2.7
4888,cafe bastille,french,3.3
4889,cafe claude,french,2.6
4890,cafe maisonnette,french,3
4891,fleur de lys,french,3.6
4892,fringale restaurant,french,3.8
4893,janot's,french,2.7
4894,jeanne d'arc,french,2.8
4895,l'entrecote de paris,french,2
4896,l'olivier french restaurant,french,3
4897,la belle saison restaurant,french,2.3
4898,la brasserie francaise restaurant,french,2.3
4899,la marmite restaurant,french,2
4900,la quiche restaurant,french,2
4901,le central restaurant brasserie,french,3.3
4902,le trou restaurant francais,french,2.5
4903,les joulins bistro,french,2
4904,lupann's,french,2.8
4905,luzern restaurant,french,2.3
4906,masa's restaurant,french,4.5
4907,prevot's,french,2
4908,rue lepic,french,2.7
4909,sherman house,french,3
4910,ti couz,french,3
4911,zazie,french,2.8
4912,cafe les amis,french,2
4913,rue de paris restaurant,french,2.3
4914,little europe,french,2
4915,le bistro,french,2
4916,bella vista restaurant,french,4.4
4917,le chateaubriand,french,3.3
4918,marjolaine french pastries,french,2.8
4919,chez dyon,french,2
4920,l'virage,french,3
4921,la-cigale,french,2.5
4922,la cocotte inc,french,2
4923,soizic bistro,french,3.4
4924,anjou,french,3.3
4925,the hilltop cafe,french,3.1
4926,chez michel,french,2.8
4927,city of paris restaurant & bar,french,2.7
4928,cyrano le french restaurant,french,2
4929,l'olivier french restaurant,french,2
4930,le cyrano french restaurant,french,2.7
4931,moulin rouge restaurant,french,2.7
4932,domaine chandon,french,4
4933,gourmet corner,french,2.7
4934,l'amie donia,french,3.2
4935,le chalet basque,french,2.7
4936,sent sovi,french,4.2
4937,la folie,french,4.3
4938,douce france,french,3.3
4939,douce france,french,2
4940,act iv,french,2.7
4941,eos restaurant/wine bar,french,3.3
4942,crepe bistro,french,2.7
4943,pascal french oven,french,2.5
4944,nina's cafe,french,2.8
4945,le gourmet,french,3.4
4946,alain rondelli,french,3.4
4947,little paris,french,2
4948,pastis,french,2.7
4949,cassis bistro,french,3
4950,fresh cream,french,3.5
4951,"avenue, the",french,3.2
4952,la maison,french,2.8
4953,the dining room at the ritz carlton,french,4.5
4954,papillon,french,3
4955,left bank,french,2.7
4956,chateau des fleurs,french,3.4
4957,claude & dominique bistro,french,3.4
4958,la petite auberge,french,2
4959,the resturant (at meadowood),french,3.8
4960,kincaid's boulevard restaurant bistro,french,2
4961,french rooster,french,2.8
4962,la bergerie,french,2.7
4963,creekside bistro,french,2.7
4964,patisserie,french,2
4965,le charm,french,3.3
4966,melac's,french,3.3
4967,mere michelle,french,1.7
4968,chef paul's restaurant,french,3
4969,ru lepic,french,2.7
4970,bistro alexis,french,3
4971,la boheme restaurant,french,2.7
4972,aqua,french,4.1
4973,zare,french,2.7
4974,plouf,french,3
4975,c'est si bon,french,3.3
4976,hugo's cafe,fusion,3.6
4977,bavarian corner,german,2.3
4978,tyrolean inn,german,2.8
4979,hof brau haus,german,2
4980,tillie's,german,2
4981,mr d hofbrau,german,2
4982,elbe,german,3.5
4983,the cellar hof brau,german,2
4984,german cook restaurant,german,2.3
4985,schroeder's restaurant,german,2.7
4986,speckmann's,german,2.4
4987,germania restaurant at the hochburg,german,3.6
4988,hochburg von germania,german,3
4989,teskes germania restaurant,german,2.5
4990,frank's saloon hof brau,german,2
4991,walnut creek hofbrau house,german,2
4992,hardy's bavaria,german,3.4
4993,little bavaria restaurant,german,2.3
4994,marshall house german restaurant,german,2
4995,roelz axel marshall house german restaurant,german,2
4996,deutschlander restaurant,german,2
4997,black forest inn,german,3
4998,sudwerk - hubsch brau,german,2.7
4999,suppenkueche restaurant,german,3.5
5000,speckman's of calistoga,german,2
5001,german restaurant * cafe,german,2.7
5002,yanni,greek,2
5003,yiassoo,greek,2.6
5004,yiassoo cafe,greek,2
5005,yiassoo restaurant,greek,3
5006,sweiss gyros & pita,greek,2.8
5007,moonshadows,greek,2.8
5008,gyro place,greek,2
5009,gyros corner,greek,2
5010,asimakopoulos cafe & deli,greek,2.8
5011,greco-romana pizza caffe,greek,2.5
5012,panos',greek,2.5
5013,salonika greek restaurant,greek,3.3
5014,the greek islands cafe,greek,2
5015,verona restaurant & pizza,greek,2.3
5016,yiassoo,greek,3
5017,eliopoulos family restaurant,greek,2
5018,papas church,greek,3
5019,evvia,greek,3.2
5020,rainbow pizza,greek,2.7
5021,greek bistro,greek,2.4
5022,athens greek restaurant,greek,2
5023,bill's cafe,greek,2.8
5024,santa fe bar and grill,grill,3
5025,boulder creek grille & cafe,grill,2.3
5026,california bar & grill,grill,2
5027,california bar & grill,grill,2
5028,gary's sports bar & grill,grill,2.6
5029,busters grill & bar,grill,2.3
5030,carnival bar & grill,grill,2
5031,park hyatt,grill,2
5032,stoddard's,grill,3.5
5033,sam's grill and seafood restaurant,grill,2.8
5034,baby sal's seafood grill,grill,3.2
5035,wallys bar & grill,grill,2
5036,jack london grill,grill,2
5037,"sonoma mountain grill, the",grill,2
5038,holidaze bar & grill,grill,2
5039,jerome's cafe & grill,grill,3
5040,chili's grill & bar,grill,2
5041,harvest grill at the doubletree hotel,grill,2
5042,ozzie's grill,grill,2
5043,santa rosa grill restaurant,grill,2
5044,stony point grill,grill,2
5045,valley ford grill,grill,2
5046,applewood grill the,grill,2
5047,skip's bar & grill,grill,2
5048,eastside oyster bar & grill,grill,2.7
5049,grille at sonoma mission inn,grill,2
5050,sonoma grove bar & grill,grill,2
5051,bankfirst natl bar & grill,grill,2
5052,nob hill grille restaurant,grill,2
5053,park grill the,grill,3
5054,stars restaurant private grill,grill,2.3
5055,mustards,grill,3.2
5056,del monte bar and grill,grill,2.8
5057,gulf coast grill & bar,grill,2
5058,kincaids bayhouse,grill,3.4
5059,smitty's bar and grill,grill,1.8
5060,california cafe bar & grill,grill,3
5061,merchant & main grill & bar,grill,2.5
5062,orida grill,grill,3.5
5063,hydro bar & grill,grill,2
5064,grillmaster,grill,2.3
5065,la belle creole,haitian,3.3
5066,"touch of aloha restaurant, a",hawaiian,2.9
5067,ricks,hawaiian,3
5068,juice club,health,3.8
5069,smart alec's,health,2.5
5070,hof brau haus,hoffbrau,2
5071,court hof brau,hoffbrau,2
5072,first and ten hof brau,hoffbrau,2
5073,jerry t's hof brau,hoffbrau,2
5074,jesse's hof brau,hoffbrau,2
5075,the cellar hof brau,hoffbrau,2
5076,hof brau cafe,hoffbrau,2
5077,frank's saloon hof brau,hoffbrau,2
5078,hof brau,hoffbrau,2
5079,san mateo hof brau,hoffbrau,2
5080,oliver's hof brau,hoffbrau,3
5081,harry's hofbrau,hoffbrau,2.3
5082,all american dog,hot dogs,2
5083,jumbo hot dog,hot dogs,2
5084,super hot dog,hot dogs,2
5085,weinerschnitzel,hot dogs,1.7
5086,casper's hot dogs,hot dogs,2
5087,ernie's hotdogs,hot dogs,2
5088,jerry's hot dogs,hot dogs,2.3
5089,weinerschnitzel,hot dogs,2
5090,wieneschnitzel,hot dogs,2
5091,chars hot dogs,hot dogs,3.8
5092,hot diggidy dog,hot dogs,2
5093,rainbow hotdog,hot dogs,2
5094,wienerschnitzel,hot dogs,2
5095,wienerschnitzel,hot dogs,2
5096,dave's hot dogs,hot dogs,2
5097,eric's all american hot dogs,hot dogs,2
5098,hot diggity dogs,hot dogs,2
5099,lisa's house of hot dogs,hot dogs,2.3
5100,the hot dog palace,hot dogs,2.3
5101,underdog,hot dogs,2
5102,wienerschnitzel,hot dogs,2
5103,zips hot dog,hot dogs,2
5104,hot dog on a stick,hot dogs,1.7
5105,hot dog on a stick,hot dogs,2
5106,plus hot dogs,hot dogs,2
5107,sam's dog house,hot dogs,2
5108,ski's hot dogs,hot dogs,2
5109,team hot dog,hot dogs,2
5110,bj's chili dogs,hot dogs,2
5111,the hot dog depot,hot dogs,2
5112,hot dog bill,hot dogs,2
5113,the famous frankfurter,hot dogs,2.8
5114,wienerschnitzel,hot dogs,2
5115,a & w restaurant,hot dogs,2
5116,wienerschnitzel,hot dogs,2.3
5117,ernie's hotdogs,hot dogs,2
5118,hot dog heaven,hot dogs,2
5119,gourmet franks,hot dogs,2
5120,dogs on the bun,hot dogs,2
5121,b j's gourmet hot dogs,hot dogs,2
5122,bj's gourmet hot dogs,hot dogs,2
5123,wienerschnitzel,hot dogs,2
5124,general franks,hot dogs,2
5125,pup hut,hot dogs,2
5126,the dog house,hot dogs,2
5127,a & w restaurant,hot dogs,2
5128,alexanders haute dogs,hot dogs,2
5129,billys hot dogs,hot dogs,2
5130,daddy dog,hot dogs,2
5131,franks a million,hot dogs,2
5132,grand slam dogs,hot dogs,2
5133,h t's hot dogs,hot dogs,2
5134,happy dogs,hot dogs,2
5135,hot dog on a stick,hot dogs,2
5136,jr hot dog,hot dogs,2
5137,mari linns hot dogs,hot dogs,2
5138,marks hot dogs,hot dogs,2
5139,mels crazy dogs,hot dogs,2
5140,nicole's hot dogs etc,hot dogs,2
5141,tebereh hot dog,hot dogs,2
5142,wienerschnitzel,hot dogs,2
5143,wienerschnitzel,hot dogs,2
5144,wienerschnitzel,hot dogs,2
5145,wienerschnitzel,hot dogs,2
5146,wienerschnitzel,hot dogs,2
5147,wienerschnitzel,hot dogs,2
5148,wienerschnitzel,hot dogs,2
5149,wienerschnitzel,hot dogs,2
5150,wienerschnitzel,hot dogs,2
5151,vs hot dogs,hot dogs,2
5152,dog house,hot dogs,2
5153,chicago hot dog factory,hot dogs,2
5154,wienerschnitzel,hot dogs,2
5155,wienerschnitzel,hot dogs,2
5156,great american wiener works,hot dogs,2
5157,hot dog on a stick,hot dogs,2
5158,joseph's hot dogs,hot dogs,2
5159,dogs on the bun,hot dogs,2
5160,the original hot dog place,hot dogs,2.8
5161,ameridog hot dogs,hot dogs,2
5162,carousel hot dog,hot dogs,2
5163,alleys hot dogs,hot dogs,2
5164,america's hot dogs,hot dogs,2
5165,friendly fred's hotdogs,hot dogs,2.7
5166,"kasper's hot dogs, the original",hot dogs,2.5
5167,hot & spicy restaurant,hunan,2
5168,hunan on haight,hunan,2
5169,hunan red peppers restaurant,hunan,2
5170,taste of china,hunan,3.5
5171,hungarian sausage factory & bistro,hungarian,2
5172,alameda ice cream dock,ice cream,2.7
5173,baskin robbins,ice cream,3
5174,foster freeze alameda,ice cream,2
5175,tuckers super creamed ice cream,ice cream,3.2
5176,i love ice cream,ice cream,2
5177,velvet creamery of antioch,ice cream,2.3
5178,baskin robbins,ice cream,2
5179,fosters old fashion freeze,ice cream,2
5180,baskin robbins,ice cream,2.8
5181,2001 flavors ice cream & yogur,ice cream,2
5182,baskin robbins,ice cream,2
5183,double rainbow,ice cream,2
5184,fosters freeze,ice cream,1.7
5185,marble twenty-one ice cream,ice cream,2
5186,sacramento ice cream shop,ice cream,2
5187,the latest scoop,ice cream,2
5188,baskin robins,ice cream,2
5189,baskin robins,ice cream,2
5190,baskin robbins,ice cream,2
5191,double rainbow,ice cream,2
5192,baskin robbins,ice cream,2
5193,baskin robbins,ice cream,2.3
5194,camden foster freeze,ice cream,2
5195,dairy queen,ice cream,2
5196,fosters freeze,ice cream,2
5197,swensen's ice cream,ice cream,2
5198,swensens ice cream,ice cream,2
5199,baskin robbins,ice cream,2
5200,dairy queen drive,ice cream,2
5201,souza's ice cream,ice cream,2
5202,double rainbow gourmet ice cream,ice cream,3
5203,ice creamery castro valley,ice cream,2.8
5204,loard's ice cream & candies,ice cream,2
5205,crystals ice cream shop,ice cream,2
5206,baskin robbins,ice cream,2
5207,baskin robbins,ice cream,2
5208,baskin robbins,ice cream,2
5209,cookies to,ice cream,2
5210,cousins creamery,ice cream,2
5211,baskin robbins,ice cream,2
5212,cupertino fosters freeze,ice cream,2
5213,mom's ice creamery & grill,ice cream,2
5214,swensens ice cream,ice cream,2
5215,baskin robbins,ice cream,2
5216,petes ice cream parlour,ice cream,2
5217,scoopful ice cream shop,ice cream,2
5218,toon's restaurant & ice cream parlor,ice cream,2
5219,baskin robbins,ice cream,2
5220,baskin & robbins ice cream,ice cream,2
5221,daisy's yogurt shop,ice cream,2.3
5222,fosters old fashion freeze,ice cream,2
5223,baskin & robbins ice cream,ice cream,2
5224,foster freeze,ice cream,2
5225,baskin robbins,ice cream,2
5226,honey hut yogurt,ice cream,2
5227,hopkins ice cream parlor,ice cream,2
5228,foster freeze,ice cream,2
5229,baskin robbins,ice cream,2
5230,bressler's 33 flavors ice crea,ice cream,2
5231,dairy queen brazier no 18296,ice cream,2
5232,baskin robbins,ice cream,2
5233,dbl rainbw gourmet ice crm ser,ice cream,2
5234,heavenly ice cream frozen yogurt,ice cream,2
5235,baskin robbins,ice cream,2
5236,baskin robbins,ice cream,2
5237,baskin robbins,ice cream,2
5238,bresler's 33 flavors,ice cream,2
5239,cloverdale creamery,ice cream,3
5240,dairy belle freeze,ice cream,2
5241,dairy belle freeze,ice cream,2
5242,delce dessert,ice cream,2
5243,gelato classico italian ice,ice cream,2.8
5244,honey treat yogurt,ice cream,2
5245,honey treat yogurt shoppe,ice cream,2
5246,leatherby's ice cream parlour,ice cream,2.9
5247,loards ice cream paseo padre,ice cream,2
5248,loards ice cream store,ice cream,2
5249,uptown yougurt,ice cream,2
5250,yogurt delite fremont,ice cream,2
5251,baskin robbins,ice cream,2.3
5252,baskin robbins,ice cream,2
5253,baskin robbins,ice cream,2
5254,baskin robbins,ice cream,2
5255,dairy belle freeze,ice cream,2
5256,dairy queen orange julius,ice cream,2
5257,everything yogurt/bananas,ice cream,2
5258,honey treat yogurt,ice cream,3
5259,honey treat yogurt shoppe,ice cream,2
5260,honey treat yogurt t s,ice cream,2
5261,loards ice cream & candels,ice cream,2
5262,what's the scoop,ice cream,2
5263,dairy queen brazier restaurant,ice cream,2
5264,kensington ice cream parlor,ice cream,2
5265,baskin robbins,ice cream,2
5266,double rainbow cafe,ice cream,2
5267,baskin robbins,ice cream,2
5268,loard's ice cream & candies,ice cream,3.5
5269,my heart's delight yogurt,ice cream,2
5270,not just yogurt,ice cream,2.7
5271,big scoops and more,ice cream,2
5272,mom's ice creamery & grill,ice cream,2
5273,dolce spazio,ice cream,3.3
5274,los gatos swensen's ice cream,ice cream,2.3
5275,baskin robbins,ice cream,2
5276,family kitchen-martinez creame,ice cream,2
5277,foster freeze 113,ice cream,2.3
5278,the yogurt place,ice cream,2
5279,yogurt palace,ice cream,2
5280,baskin robbins,ice cream,2
5281,foster freeze,ice cream,2
5282,swensen ice cream,ice cream,2
5283,baskin robbins,ice cream,2
5284,dairy belle freeze,ice cream,2
5285,fosters freeze,ice cream,2
5286,milpitas fosters freeze,ice cream,2.3
5287,baskin robbins,ice cream,2
5288,baskin robbins,ice cream,2
